time,speed,alt,satellites,weight,speedOn3000rpm,cx,frontalSurface,wheelLoss,powerFac,airDensity
17084610,150.60464,19950,10
17084620,151.23432,19960,10
17084630,152.28996,19960,10
17084640,153.21596000000002,19960,10
17084650,154.179,19960,10
17084660,155.06796000000003,19950,10
17084670,156.1236,19950,10
17084680,156.84588,19950,10
17084690,157.883,19950,10
17084700,158.67936000000003,19950,10
17084710,159.735,19950,10
17084720,160.42024,19950,10
17084730,161.53144,19950,10
17084740,162.27224,19950,10
17084750,163.21676,19950,10
17084760,164.0872,19950,10
17084770,164.97616,19950,10
17084780,165.88363999999999,19950,10
17084790,166.93928,19950,10
17084800,167.45784,19950,10
17084810,168.36532,19950,10
17084820,169.16168000000002,19950,10
17084830,170.14324000000002,19950,10
17084840,170.88404,19950,10
17084850,171.88412000000002,19950,10
17084860,172.699,19950,10
17084870,173.55092,19940,10
17084880,174.29172,19940,10
17084890,174.99548,19940,10
17084900,175.90296,19950,10
17084910,176.66228,19940,10
17084920,177.44012,19940,10
17084930,178.36612000000002,19940,10
17084940,178.97728,19940,10
17084950,179.81068000000002,19940,10
17084960,180.60704,19940,10
17084970,181.27376,19940,10
17084980,182.07012,19940,10
17084990,182.75536000000002,19940,10
17085000,183.57024,19940,10
17085010,184.4592,19940,10
17085020,185.21852,19940,10
17085030,186.07044000000002,19940,10
17085040,186.42232,19940,10
17085050,187.47796000000002,19940,10
17085060,188.23728,19940,10
17085070,188.86696,19930,10
17085080,189.57072,19930,10
17085090,190.31152000000003,19930,10
17085100,190.83008,19930,10
17085110,191.79312000000002,19930,10
17085120,192.21908000000002,19930,10
17085130,193.10804,19930,10
17085140,193.64512000000002,19930,10
17085150,194.27480000000003,19930,10
17085160,194.97856000000002,19930,9
17085170,195.36748,19930,9
17085180,196.27496000000002,19930,9
17085190,196.88612,19930,9
17085200,197.46024000000003,19930,9
17085210,198.49736000000001,19930,9
17085220,198.57144,19930,9
17085230,199.68264,19930,9
17085240,200.23824000000002,19930,9
17085250,200.81236,19920,9
17085260,201.71984,19920,9
17085270,201.5902,19920,9
17085280,202.68288,19920,9
17085290,203.51628000000002,19920,9
17085300,203.92372,19920,9
17085310,204.59044,19920,9
17085320,205.22012,19920,9
17085330,205.81276,19920,9
17085340,206.44244,19920,9
17085350,206.8684,19920,9
17085360,207.38696000000002,19910,9
17085370,207.96108,19910,9
17085380,208.57224000000002,19920,9
17085390,208.97968000000003,19920,9
17085400,209.8316,19920,9
17085410,210.51684,19910,9
17085420,210.81316,19910,9
17085430,211.60952000000003,19910,9
17085440,211.86880000000002,19910,9
17085450,212.49848,19910,9
17085460,213.29484000000002,19910,9
17085470,213.09112000000002,19900,9
17085480,213.92452000000003,19900,9
17085490,214.38752000000002,19900,9
17085500,214.99868,19900,9
17085510,215.96172,19900,9
